,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed,runs,obj_func_corrected
15,1016,5.194526504821013,4.711226538523059,1.5575293866158453,-2.822191208567452,0.3338984717615414,0.0584246372619072,0.9678553613293672,23.567341496205724,70.01811340578094,1.1749206419289429,97.0,542.6762237548828,112473157283792493938495147644475450323,Run_1,1.1749025242134845
16,1017,5.194526504821013,4.711226538523059,1.5575293866158453,-2.822191208567452,0.3338984717615414,0.0584251571387724,0.8267995412094479,12.67946555080497,37.6702198790898,1.0812960381961154,96.8,542.6762237548828,112473157283792493938495147644475450323,Run_1,1.0813179800793276
17,1018,4.785255832753785,4.301955866455831,1.1482587145486178,-3.2314618806346798,-0.075372200305686,0.1237027475238059,0.9121760166119184,12.67946555080497,37.66725207220895,1.1045625611286185,96.6,542.6762237548828,112473157283792493938495147644475450323,Run_1,1.1046055032744497
18,1019,2.3357401264585724,1.8524401601606184,1.1482587145486178,-3.2314618806346798,-0.075372200305686,0.1308493999340171,0.9147327361343228,12.67946555080497,33.15701541370205,1.256171395007593,96.4,542.6762237548828,112473157283792493938495147644475450323,Run_1,1.2560979157941945
19,1020,2.3357401264585724,1.8524401601606184,1.1482587145486178,-3.138190000502039,0.0178996798269546,0.1300591048974631,0.913531799495608,12.67946555080497,32.816479380669,1.229127414380296,96.2,542.6762237548828,112473157283792493938495147644475450323,Run_1,1.2290929514746314
20,1021,2.3357401264585724,1.8524401601606184,1.1482587145486178,-2.9501933879450157,0.0178996798269546,0.1300571887399856,0.9135313494348504,12.67946555080497,32.8151777252032,1.229069798479591,96.0,542.6762237548828,112473157283792493938495147644475450323,Run_1,1.2290945787180814
21,1022,2.3357401264585724,1.8524401601606184,1.1482587145486178,-2.9501933879450157,0.0178996798269546,0.1300571154995171,0.9958184062778128,29.03243308057269,75.13736825023777,2.890667016258915,95.8,542.6762237548828,112473157283792493938495147644475450323,Run_1,2.8907012747726686
22,1023,2.3357401264585724,1.8524401601606184,1.1482587145486178,-2.053784654219594,0.9143084135523764,0.0993700554498638,0.9847716102899542,29.03243308057269,66.05793921387497,1.912007441039372,95.6,542.6762237548828,112473157283792493938495147644475450323,Run_1,1.9120118656907135
23,1024,1.6348313469664024,1.1515313806684486,1.1482587145486178,-2.053784654219594,0.9143084135523764,0.1573223170261337,0.9861634881442066,29.03243308057269,57.46678516793853,3.2927296760335985,95.4,542.6762237548828,112473157283792493938495147644475450323,Run_1,3.292729711085644
24,1025,3.019822716082289,1.1515313806684486,1.1482587145486178,-2.053784654219594,0.9143084135523764,0.1413123431839514,0.9854612092565288,29.03243308057269,60.42885715950096,2.803150380966616,95.2,542.6762237548828,112473157283792493938495147644475450323,Run_1,2.8031501874690425
25,1026,3.019822716082289,1.1515313806684486,1.1482587145486178,-2.555089856379107,0.9143084135523764,0.1413138675733798,0.9854621095064056,29.03243308057269,60.51144893419959,2.8037528055787297,95.0,542.6762237548828,112473157283792493938495147644475450323,Run_1,2.80375271645297
26,1027,4.142411683435277,2.2741203480214365,2.2708476819016057,-1.432500889026119,2.0368973809053643,0.0132150670853989,0.8529328554503433,29.03243308057269,60.63583213326936,0.9434314350494244,94.8,542.6762237548828,112473157283792493938495147644475450323,Run_1,0.9434313516335189
27,1028,7.399006498590795,5.5307151631769536,2.2708476819016057,-1.432500889026119,2.0368973809053643,0.0064367740475647,0.8457635512731292,29.03243308057269,84.75512436109976,1.2958068016751765,94.6,542.6762237548828,112473157283792493938495147644475450323,Run_1,1.2958001480084884
28,1029,7.399006498590795,5.5307151631769536,2.2708476819016057,1.7982995267565212,2.0368973809053643,0.0032860536136109,0.6255503628157433,29.03243308057269,68.54172342947328,12.391951564207162,94.4,542.6762237548828,112473157283792493938495147644475450323,Run_1,12.39216428671974
29,1030,7.399006498590795,5.5307151631769536,2.2708476819016057,-0.7839961869636496,-0.5453983328148064,0.0115442700124233,0.9376376478624244,29.03243308057269,86.83669666834724,1.0096579410585822,94.2,542.6762237548828,112473157283792493938495147644475450323,Run_1,1.0096838295075636
30,1031,7.399006498590795,5.5307151631769536,2.2708476819016057,-0.7839961869636496,-0.5453983328148064,0.0115442693551762,0.9999989564778788,95.41557151540216,285.3882468038218,3.620799062214644,94.0,542.6762237548828,112473157283792493938495147644475450323,Run_1,3.62076402979947
31,1032,4.299820943655642,2.431529608241801,-0.8283378730335471,-3.8831817418988015,-3.6445838877499592,0.7962665635302608,1.0000000000000018,95.41557151540216,285.5066850538514,89.24148037371337,93.8,542.6762237548828,112473157283792493938495147644475450323,Run_1,89.24194380761013
32,1033,7.115056651877532,5.246765316463691,1.9868978351883424,-1.0679460336769129,-0.8293481795280697,0.0234251584641736,0.99999966549769,95.41557151540216,285.49982563347714,3.5024458053165057,93.6,542.6762237548828,112473157283792493938495147644475450323,Run_1,3.502436513238519
33,1034,7.115056651877532,5.246765316463691,1.9868978351883424,-1.031113431282837,-0.8293481795280697,0.0234188115281653,0.9999996691122128,95.41557151540216,285.45338132921614,3.502196628920027,93.4,542.6762237548828,112473157283792493938495147644475450323,Run_1,3.5021992554833896
34,1035,7.115056651877532,5.246765316463691,1.9868978351883424,-1.031113431282837,-0.8293481795280697,0.023418828886455,0.9988887445309468,50.98658838297227,152.53620612627333,2.605874344866711,93.2,542.6762237548828,112473157283792493938495147644475450323,Run_1,2.6056248574643925
35,1036,7.115056651877532,5.246765316463691,1.9868978351883424,-1.031113431282837,-0.8293481795280697,0.0234188227359067,0.9986453558506014,49.76045250253438,148.8669487083759,2.574659997297485,93.0,542.6762237548828,112473157283792493938495147644475450323,Run_1,2.5740446729544124
36,1037,7.115056651877532,5.246765316463691,1.9868978351883424,-2.459411578166719,-0.8293481795280697,0.0234667715993078,0.9986593598629692,49.76045250253438,149.16137453432518,2.576603341943469,92.8,542.6762237548828,112473157283792493938495147644475450323,Run_1,2.5767749547715413
37,1038,5.59729788070006,5.246765316463691,1.9868978351883424,-2.459411578166719,-0.8293481795280697,0.0234665669191214,0.9986639774314549,49.76045250253438,149.15870686723636,2.576728164235666,92.6,542.6762237548828,112473157283792493938495147644475450323,Run_1,2.5766746719410842
38,1039,3.107772876557653,2.7572403123212834,-0.5026271689540649,-4.948936582309127,-3.318873183670477,0.6923915763376381,0.9999999805399522,49.76045250253438,149.03440450928676,2.576728164235666,92.4,542.6762237548828,112473157283792493938495147644475450323,Run_1,66.12051513021547
39,1040,5.59729788070006,5.246765316463691,1.9868978351883424,-2.459411578166719,-0.8293481795280697,0.0234666864632013,0.50690579645807,8.03343998931403,24.080606799383965,24.08435289164597,92.2,542.6762237548828,112473157283792493938495147644475450323,Run_1,24.085375227927393
