,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed,runs,obj_func_corrected
93,1094,2.2559728602522133,1.6739519100132312,1.2166629224579302,0.8105885573521818,0.9900284320925324,0.0669806380784875,0.4955240803724604,6.689952276792669,11.019399584886417,25.334869280879825,81.4,301.4345426559448,8751773241367132777523954489757548060,Run_1,25.334882846416942
94,1095,2.2559728602522133,1.6739519100132312,1.2166629224579302,0.1949137413111772,0.9900284320925324,0.0861137558792119,0.5981826773087553,6.689952276792669,12.757478499651242,14.325827705095442,81.2,301.4345426559448,8751773241367132777523954489757548060,Run_1,14.325814644249
95,1096,2.2559728602522133,1.6739519100132312,1.2166629224579302,0.5689852268149171,0.9900284320925324,0.0760701151769848,0.5456132224270513,6.689952276792669,11.762415870709813,19.54067581613424,81.0,301.4345426559448,8751773241367132777523954489757548060,Run_1,19.540680328926083
96,1097,2.1957798286954238,1.6137588784564416,1.2166629224579302,0.5689852268149171,0.9900284320925324,0.0787651872212116,0.5480623347991698,6.689952276792669,11.53767911530135,19.295341012488617,80.80000000000001,301.4345426559448,8751773241367132777523954489757548060,Run_1,19.29534585476667
97,1098,2.49112148163036,1.9091005313913785,1.512004575392867,0.864326879749854,1.2853700850274692,0.0414325265172802,0.4216763488434517,6.689952276792669,11.437783391726557,35.353863521379225,80.60000000000001,301.4345426559448,8751773241367132777523954489757548060,Run_1,35.353868024866166
98,1099,2.49112148163036,1.9091005313913785,1.512004575392867,-0.1262300224996484,0.2948131827779667,0.0701670056796679,0.6101880281825088,6.689952276792669,15.32463104466662,13.109254609277498,80.4,301.4345426559448,8751773241367132777523954489757548060,Run_1,13.109254537154822
99,1100,2.49112148163036,1.9091005313913785,1.512004575392867,-0.1262300224996484,0.2948131827779667,0.0701679623012776,0.9999366813756454,82.53276538275081,189.1729284397641,2.829447004299503,80.2,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.82943871753553
100,1101,2.510679532929513,1.9286585826905311,1.512004575392867,-0.1262300224996484,0.2948131827779667,0.0694873630609859,0.9999366831568048,82.53276538275081,189.91416028758115,2.830095199291516,80.0,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.830091128983991
101,1102,2.510679532929513,1.9286585826905311,1.512004575392867,-1.343835883359979,-0.9227926780823636,0.0747559249198375,0.9999993843288024,82.53276538275081,227.9964468620608,3.115007751839876,79.80000000000001,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.1149966483573657
102,1103,2.126071979174603,1.9286585826905311,1.512004575392867,-1.343835883359979,-0.9227926780823636,0.0802101683182371,0.9999993535045612,82.53276538275081,224.92124980294676,3.1412710310129253,79.60000000000001,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.141266177158447
103,1104,1.699974836409484,1.502561439925412,1.085907432627748,-1.769933026125098,-1.3488898208474829,0.169265796803361,0.9999999393915936,82.53276538275081,224.8108410650756,5.192557753157248,79.4,301.4345426559448,8751773241367132777523954489757548060,Run_1,5.192565660921467
