n,c,delta_u3,delta_l3,delta_u2,delta_l2,feasible
24.239994616686307,1.8643982659533345,0.0,0.4115322354916873,0.5461179681433668,0.8240757062936017,0
23.06247922562366,1.8979988622656236,0.3378515687040468,0.7429904056304849,0.0,0.8240757062936017,0
16.321183598389325,1.5356079417852893,0.0,0.4115322354916873,0.0,1.4240757062936018,0
19.530252333496186,1.9026605447649185,0.0,1.0115322354916874,0.5461179681433668,1.4240757062936018,0
23.35298649682473,1.9115780348580602,0.0,0.7704574085894086,0.0,0.8240757062936017,0
22.277979149937,1.8995532396985315,0.0,0.8309831727846779,0.5461179681433668,0.8240757062936017,0
23.259177890999553,1.9022711510581156,0.3378515687040468,0.7313146989669417,0.0,0.8240757062936017,0
26.321183598389325,1.9258082790431643,0.3378515687040468,0.4115322354916873,0.0,0.8240757062936017,0
16.321183598389325,2.135607941785289,0.3378515687040468,0.4115322354916873,0.0,1.4240757062936018,0
19.819078166641603,1.8419878094607254,0.0,1.0115322354916874,0.0,0.8240757062936017,0
22.433804745651276,1.8998705129780638,0.0,0.8074788422246705,0.5461179681433668,0.8240757062936017,0
23.340374881173332,1.8682622812951746,0.3378515687040468,0.4115322354916873,0.0,1.4240757062936018,0
21.919671943302166,1.8872511875066957,0.3378515687040468,0.8197356878238382,0.5461179681433668,0.8240757062936017,0
26.321183598389325,2.135607941785289,0.0,0.7053449641468159,0.0,0.8240757062936017,0
