c,delta_u3,delta_l3,delta_u2,delta_l2,obj_f,feasible
1.7367122192374065,0.27255413482076424,0.500969321369477,0.38889382537518363,1.215357902490134,0.2904963202235767,1
1.9482728810326027,0.0,0.9935595080406728,0.2900023995701395,0.8342909332883921,0.2894154625111456,1
1.8618616248994808,0.18937356697702276,0.986701664032789,0.2608553186673413,0.9960272119302086,0.296062342516098,1
1.779101827806205,0.26475734801907425,0.4240031340366234,0.0,1.362265030905017,0.2857826730005909,1
1.7859731988499512,0.30316999303726255,0.6376718708989048,0.08201163945739862,1.3923622325890588,0.28487822404792046,1
1.815628829113959,0.15243695825884332,1.015112892331782,0.0,1.185078716912838,2.0,0
1.918479670279856,0.1128956925812094,1.013663630754912,0.07503539402355512,0.9209859091218291,0.2958500991550178,1
1.9056597524256507,0.1803421427669632,0.5126563462524226,0.041405993899387886,1.4120783147422595,0.30271002972279,1
1.7326580263602438,0.2258367251553081,0.9951995692350407,0.547362327319125,1.3511378807111438,0.3864761616852444,1
1.7006096975884093,0.26469620809562217,0.42581909336425916,0.4591815337114132,0.9263876877114163,0.29861409315276594,1
2.1448886765592903,0.08089460391141055,0.8674936285768408,0.0,0.8565062014349843,0.33566295688444203,1
1.9225122158617247,0.13561267029580273,0.9631011034042546,0.16340745196910725,0.9762605301142894,0.2996055147056792,1
2.1448886765592903,0.23382630334398735,1.0039640106815924,0.19380226682221288,1.152603452182705,0.3613702405158249,1
2.1448886765592903,0.20337424456618622,0.9264412420483631,0.547362327319125,0.8393082232194383,0.3758501958146454,1
2.030635627487809,0.2086806907875547,1.006645321128443,0.3046809372332922,0.8593898414878245,0.33638390240253496,1
2.106280285000732,0.04656097042667693,1.0040184330327833,0.4083978501612085,0.8736023791447781,0.339954204504544,1
1.9120967318096713,0.3044422784192646,0.4448897793480381,0.547362327319125,1.0127938892441468,0.3488537890860724,1
2.1448886765592903,0.2917004457118189,0.9540318323967977,0.0,1.239891436779331,0.35764558489083054,1
1.8587339319766367,0.19558305535955842,0.9867865885911954,0.15743772414261176,0.9038456856079247,0.2893263138071422,1
1.8251522632351507,0.20591575081737176,0.5646682687540118,0.3936128154870549,0.9074086669991861,0.31499676538359295,1
1.7079927699939859,0.3258272242077064,0.8649438260886735,0.30881319724941797,0.9060530354365453,0.281428994806995,1
2.1448886765592903,0.2977778985402094,0.9505093543860591,0.547362327319125,1.150251077165237,0.38658895512492497,1
1.9906762813520458,0.29733752761500176,0.4208919871930976,0.3598746253622109,0.8384731875176521,0.375542435415526,1
1.8710635137713463,0.06782240639029916,1.0116320627617752,0.547362327319125,1.0885433080875442,0.3003111592960213,1
2.1448886765592903,0.10828732789432002,0.972231554223482,0.4627799155137591,1.031461989913303,0.3516210870853821,1
1.9978674886046421,0.07396925627078314,0.98469142488815,0.1810723376223922,0.8887708838462561,0.30635781242258314,1
2.1448886765592903,0.12125235197409814,0.44033776462012186,0.16929087890774752,0.8420787643119729,0.37893209870299405,1
2.0200476773828404,0.2587239180787802,0.4295586256126649,0.11687917641577454,0.8636396795884472,0.36006326263642935,1
2.052142730328103,0.08968713352008811,0.5024423699358966,0.0,1.2686818798382722,0.3211577918386033,1
1.9189353245678917,0.1223694074092442,0.45851777673975674,0.0,0.8364518557880836,0.3041554488496473,1
1.749484375446236,0.17108527613504393,0.9419932596162327,0.5037404485460397,0.8618815449235395,0.2861903539608664,1
1.7424030459995459,0.12105124166731634,0.9071082315992248,0.547362327319125,0.887696918978111,0.7688503674691143,1
1.8068876452328346,0.08505902214634661,1.0068388222446165,0.547362327319125,1.0488846207087417,0.2857521362041167,1
1.9227646935435827,0.09930706290678104,0.9762093884134403,0.0,1.3066448208314339,0.2887461696499668,1
1.9731082532614852,0.2363407774007768,0.4349202108640272,0.3893851440228056,0.8987763758542592,0.3642551019380067,1
1.925581559675065,0.018028102568803685,0.9241488545494718,0.3316809036100541,0.8925686586681084,0.2893653429629513,1
1.7861583674384283,0.2936472235500139,0.4829731127659236,0.0,1.23689806399656,0.2886931225370045,1
1.7524678658653654,0.20845405175205306,0.698265915061655,0.4688200942947842,0.8832887547721668,0.29043187323804515,1
2.066049465073234,0.07637320626456895,1.0128598053828202,0.3905123075423364,0.9750119778848749,0.33415693989795336,1
1.8014295442517607,0.2171872448631556,0.5412875131814502,0.45644097113006227,1.1579832597142476,0.3023822227178654,1
