n,c,delta_u3,delta_l3,delta_u2,delta_l2,obj_f
79.94523696629442,3.7553025837570253,2.427828515839356,3.378382972877919,0.4284096230010839,2.6667637707418965,2.0
128.14055512338456,4.737824442123209,3.6912500770455265,0.5120879296543075,3.505345857638223,0.1774926463136861,2.0
98.66018005736058,4.575260670334943,1.571454275409585,0.8170348375473431,0.7254637198321134,1.6435231158061292,2.0
147.85673639588373,3.488253962860135,2.860268972437936,0.7156632070761413,3.840859088764211,1.364238780787585,2.0
70.28663488415643,-0.8576688091885569,3.0777278327582342,2.4839492902034,2.71580470007643,0.4891464280112876,2.0
100.2843882945713,0.5440427817003433,3.634521937387059,3.2409330793294533,3.529920512738408,1.1730454332769176,2.0
82.24014308779685,-0.8376865568544307,0.9334159957775494,1.0676670589046529,3.537637166837352,3.0167003745536,2.0
28.389599748750374,4.640309416456507,3.264944411197951,2.393339838062392,1.8527113876272416,0.00996498985236105,2.0
60.19162103670947,1.4300008946612963,0.5413567139858948,1.3445672353307652,2.8045160365925,3.352180951981408,2.0
7.5955150928381325,4.776013909135702,0.13718867554276137,0.4970359326717615,2.138700339123499,3.3909501713862547,2.0
129.00508883884578,-1.0215600163285035,1.8705943440427886,0.8188275794580759,1.1246060497532415,2.4064837848326315,2.0
90.10066520573605,3.665625801084504,2.6175872148096113,3.9820200705869864,1.7162587985263151,0.3606322063035545,2.0
153.806711135851,4.474576735516935,2.02059844299066,1.394893481177884,3.396976517114944,3.012987254726707,2.0
9.817639995627543,3.429437297096489,3.4988191818929844,0.2956679652337,0.9746508043421391,2.5408631505553183,2.0
121.26200379867728,2.4410774921691134,2.0592236442568153,2.6466871853920306,2.6276873162799292,3.2840329707722242,2.0
130.0856390006432,1.348384558303568,1.8309326440920257,0.7807547271071567,2.738181936473077,2.170792106711847,2.0
58.26643231363891,0.4446111687287977,1.9203256388399126,2.4955619885976468,3.1281373920003963,1.2890779914724098,2.0
77.14469395144597,0.4108608559691982,0.5754852165246502,3.62613574195327,0.9778575427099598,1.8098147034161176,2.0
61.8196302086337,1.5810531409623145,3.5262007578568104,0.25093234988652213,0.7620511668895826,3.2844338834241498,2.0
68.79466079815397,0.1910892165448037,0.2831566388614384,2.930969492708334,2.3529376167852964,2.284834495361453,2.0
147.3396334433872,-0.3558210865777771,1.9648627490906883,0.6980493103140182,1.8796186961566415,3.806145247824775,2.0
141.1098231221718,3.8604853485632677,0.3481116127418824,1.4388929658195346,2.037727129667206,3.1159127714432984,2.0
43.05953042643039,0.9162280608295412,0.6268512648965121,3.8387170313646806,1.8220587610706245,2.489896245906074,2.0
124.26314766290291,3.5116520493148773,1.3682166423203412,3.1935678980657247,1.8374190103731172,3.1028608395844017,2.0
94.1393739761063,3.317303939038709,1.0014861267929804,3.3255339566214595,3.00189822251476,0.6214242890027801,2.0
89.9519207589065,-0.20032668637003548,1.0821310649071423,1.3352573188539578,1.3346246772816297,1.0521420336778124,2.0
152.38449688091222,4.287620099272749,3.0872201754232638,0.5797587086378595,0.46881301924759544,1.7077808915002999,2.0
5.094522492231779,0.7897503631067315,2.9169822344124956,0.3657478538332537,3.044750498486012,0.1274792966011642,2.0
69.58300223298004,0.9742842656025159,3.518350289413612,2.518870038316983,0.7583728777170045,3.512299792298629,2.0
48.20457942498748,4.646027235091146,3.7016237891155592,3.655344774385492,1.0536488881519315,1.1116393643312934,2.0
23.764484020219506,2.65194809902382,2.602600941335993,0.36953889359551884,0.6817154845549727,3.1920940918348872,2.0
81.17349567237396,2.1176343010118717,0.2845642509735846,2.939089199282013,1.2460884018357037,2.7155457847249345,2.0
143.03864013291636,3.1737452909777844,3.1935038296375664,3.913960234391542,2.3014538144680357,2.185421669509208,2.0
123.86225974639478,4.124798402636177,2.2982696133140132,0.37128528201616184,0.15346654950617555,0.6694584838263413,2.0
76.74713254780043,0.9197837941538864,1.117112026537753,0.001718389835617451,0.007585447074434093,3.214754543728751,2.0
61.92436458966141,-0.25063694779893053,3.6820331784969555,0.3848695679414771,1.711420886078848,1.4587739357082175,2.0
143.07033156047802,1.3703738461924062,2.1102962689966747,1.998486803742428,3.884173748318105,2.678790357090164,2.0
15.54601924765822,1.4947637071895605,1.6557645503393017,1.8560709210476078,1.0111178369719784,2.327011559807908,0.3419035808705347
131.58316277027302,2.0291333700804968,0.9980405585343499,2.5522895683332782,0.1040213418425191,3.537277275373289,2.0
124.40763599890948,-0.7249048912750449,2.181964159368632,0.16497604993947057,2.678183768590789,0.13482679555446797,2.0
4.852164068757467,1.974600121762205,3.505367528965187,0.2875844585155871,3.4769036506683655,2.266138262997977,2.0
61.7867164126583,3.1981034363766696,2.693234663971558,3.895885205884544,0.20059614287384697,0.12099537469672583,2.0
102.56037831049298,0.01164127699043327,3.386728507488412,1.3209491206109103,3.265804724797544,0.2132396310337974,2.0
78.46749358092178,1.2555025942634739,0.4218957230237015,2.19021552474978,0.294196534631773,2.767175661406694,2.0
48.718752976233475,-0.08812530228269244,3.9328122502711302,3.981595467514528,0.8616113955952986,3.763023285366586,2.0
81.44903122386613,2.5080989644229477,2.2645486244476256,3.531856694662314,1.1636917444338941,0.29652928780053767,2.0
104.45861709002828,1.099801534570922,2.798459952458673,3.2002981408259163,3.5512532882678984,0.01675117743067922,2.0
5.93816121601682,2.147283135389361,0.29267201344034977,0.3109949714744422,1.1139501088122943,3.2839121683051173,2.0
146.29083399992385,0.9417232679004481,2.7998271507598593,1.2912291532099198,1.3840118218943864,2.4900396398460627,2.0
86.60657578261733,-0.16525970296732284,0.7373168443564699,2.7773910558138013,0.9631077830341459,0.44531341303589667,2.0
56.43265153702728,-1.1458457371526793,3.179898602970729,0.5497824413890875,0.7782094279057938,0.02232355597973612,2.0
135.36232011880938,4.528203400211922,1.0386782345373504,2.6122637228281143,1.4044117423147355,2.4381092012879524,2.0
80.0862525788404,-0.9727742387528564,2.038732118980902,2.412157628538436,2.0712876580845485,2.002411167492495,2.0
9.496115575692729,1.3666347404299284,3.349099794424496,1.269989152745425,0.9746777464921408,2.0876292285595266,2.0
111.63095125007196,-0.3007824463951083,0.4631299795714705,3.398262923042145,1.854107578714145,1.5285114231846526,2.0
108.84863942312282,-1.1600003858754682,3.7632990164410556,2.346206856777136,3.7218638398401307,0.9935235169304191,2.0
104.19309082150518,1.621180287628531,0.5967474718847088,3.2351602731420686,2.9661717651313237,2.8489738132151645,2.0
55.46174095608521,3.6428035617594396,2.436783157178027,2.3169740099664073,0.3842953617876672,0.4535510068881017,1.6724536238370447
118.60837783431086,1.896170455484178,3.4532714272302503,2.2754980407693495,3.766964806387966,0.5627197716104257,2.0
54.771180860790864,-1.1582543583564315,0.1746168937823489,3.8200772194922807,1.1269656267992403,1.5379302846540668,2.0
105.05811636595129,3.471931742304325,0.36246904049530926,1.231051392876795,3.3562670552975593,0.5916308237900658,2.0
20.336631390478416,0.7149963058792754,3.8954717301524884,3.4205004197732762,3.9802383561168684,0.12158870489707319,2.0
152.02229638912928,2.677801188217133,2.9389094412039247,1.9616519272688242,0.6659382526141275,0.23514491169135177,2.0
24.521949637139638,-0.6737958078721413,1.6193612506378408,2.470689697031953,2.1103946533727393,3.9779516603649627,2.0
44.99283471949382,0.9658990114617119,3.57807460224777,1.5370684097657659,3.385387412352155,2.7285974743635837,2.0
62.89862937878685,-0.3279722313834248,2.7682343502513262,0.9590429845589163,0.940698275432295,0.7029419998704807,2.0
51.92113091798103,1.7954939877261462,1.054993742456512,1.613195596561252,3.4341477227847426,1.735096588146698,2.0
81.42780929740742,4.327478680347358,2.1122975647711453,1.5360081716451566,0.7388488385492522,0.05804764125431561,2.0
76.03065756031211,2.462089854707376,3.486760822833852,1.4193543377792865,2.703022667434343,0.922017878761376,2.0
30.10063496578833,0.8683957995198988,3.863298557698802,0.4559525250322052,2.444779062561773,2.03566108551857,2.0
82.89903413343836,0.0013331469519926031,1.5866765045278566,0.3337852097984806,1.6920515324238208,0.5873886260801475,2.0
151.1033222366754,3.48507405163861,2.2148431215936206,2.2417026935180724,3.6069076218414553,1.5496058975088598,2.0
42.93099461665493,3.0134862435112533,3.400584849851252,3.5766617734602493,1.2839753176482898,1.506130042566432,1.5465916535750677
29.776095160482452,4.038361502415356,1.9787836126131078,3.230323723885718,1.2464803845972474,3.001995706021214,2.0
30.332170094761896,2.9602323794487404,3.54724417923019,0.9939170200575118,2.681105404283578,0.5161543617759596,2.0
110.90670748666729,-0.2179725597276767,3.311909550164433,2.361899069753547,0.946498963521643,0.3177488582666319,2.0
94.2182230838458,4.497388048881478,1.952503638709123,1.9912881123548898,3.5065777943082894,3.68918781981139,2.0
37.40075063727937,-0.9742606059348331,3.3559905955477483,3.4111469858590313,2.8959763387081967,0.8268449555106283,2.0
55.54165148580725,2.3728710252478185,0.5531518682962862,3.5991217841717678,3.4020906408924096,3.3449027340029405,2.0
110.0105916063096,1.438807147800242,0.8762436897847188,2.5205912289012327,0.381210217276446,3.7410663641060236,2.0
154.05751681106312,-1.1547462485602193,1.4658738189767986,0.1514919351970878,2.796942430546456,2.2308001941584275,2.0
118.38642673873287,1.966991794471522,1.928873584373913,3.1736655324492995,1.6045210620901544,1.5536837507723362,2.0
56.27708557135577,1.8004845569333803,2.669597064757702,3.136657952707849,1.3381829524467967,1.3945483435483537,2.0
63.5311325566255,0.03744647003998747,2.335978579022446,0.38436166168818264,2.7770119059618823,1.7148442870280363,2.0
38.623255159820985,3.1705689456747814,2.290314481467961,2.403440795681992,3.6921617561342,1.8984482605711204,1.1367595835751256
122.23647499034514,4.424335358741288,0.8938690037859924,2.8861730757517643,2.9355367927742355,3.595357345728729,2.0
28.00522689120869,2.9018818004471854,0.9959455543772053,1.052892497216388,1.1127561079670372,1.9681507082825913,2.0
28.301480856209455,2.701715068998887,2.8498854756385734,1.667838235307003,2.711087903820614,0.9885846786814314,1.2839135527971401
138.07930002091126,3.2064902527301165,0.6480840624794224,0.7267235359151014,2.3255608609105067,1.5086797831291134,2.0
114.94233977802095,3.2532798683746478,3.4608905007943536,0.6166055844451845,0.7250311111428518,1.909473688646493,2.0
17.5728764301947,2.726918563183799,3.4204100240116633,3.2357877921411546,0.7375025181741108,3.8106260649662342,2.0
15.20174012286086,2.5170456465676025,2.957543080620076,0.5934006038630901,0.05923388594133794,3.485887676709277,2.0
22.931285517044383,2.851773887261242,1.7190367908624848,0.9938191232535072,1.5379526058192683,1.9593634451309452,2.0
109.00888691810387,-0.9318257895434026,1.459931465005396,2.8918111633279464,1.4004157716831669,2.05150123731927,2.0
100.66484271121494,4.681162136942415,1.7817003499842352,0.45717976306079766,3.7920448638411326,3.612310946274146,2.0
77.50503641722264,2.480422035260019,1.9083282507953045,2.3524682230955847,2.5580189747203326,0.5631348444234945,2.0
85.58222912530974,2.5472964312456328,2.803772840589981,3.9291091214698195,1.0032935628436608,1.735754187738694,2.0
132.00186313362917,2.866827017874037,3.777753795870445,3.4081621484465296,1.715007303659175,1.7418740356319926,2.0
141.9075549502644,-0.477101031469894,0.5891815323278609,1.811528647179725,1.2600473393878104,1.449139475555807,2.0
42.899833543380645,0.3117692685555893,2.001662586257561,0.6651792091473379,1.3507037878145276,1.1719020411625838,2.0
17.678157926243433,-0.6150701434948718,1.4819153260295046,3.494934923001537,1.9327311393610218,3.2549199193433846,2.0
129.60176960124235,-0.4860760843688614,2.060371344243978,3.7849109297861805,0.9292382675191861,0.6669679711224017,2.0
141.98805492190417,4.515898013063884,1.476369625375054,2.4122947819727543,3.306528099459457,3.3621649756945846,2.0
77.30255783707226,3.2325922226168045,1.1686794800048679,3.58388193449088,3.4987660674868337,0.6992169907929124,2.0
148.80195864891255,1.1088595818525158,2.1301315050627387,2.841533687099308,3.546027448078938,0.6540995617357321,2.0
121.40316309470413,1.2576999264942281,3.6308592473262404,3.3005729624042672,0.6806884118137679,0.7348042265795778,2.0
128.64858695768964,2.863810685275851,0.7736383962141131,2.459547150791055,0.9981279020505882,0.23156841092318015,2.0
86.3988105876909,2.367564985259498,1.3618634757866985,3.4044482442917703,2.1165736017653307,0.9125261880889859,2.0
148.82520477935546,0.15860358275729958,1.6871898467472874,2.314651492306753,2.1383968808518246,3.430559260178703,2.0
58.3653649439098,2.7102754962909064,0.3669799189722225,0.5644481842737523,3.848727496902727,1.4027506087953716,2.0
107.46637578486984,-0.564923788552051,1.8800262365485008,1.1988581737200663,1.3585953898851653,0.6028031593471148,2.0
39.39852936012643,2.9385898299067534,3.304587965860698,0.6732259036040098,3.0915580014681403,0.844987455475601,2.0
50.975720351339376,0.18580479972167252,0.5542920737140111,3.73774022364908,1.5267734811062867,2.844769557337968,2.0
73.89309140272748,-0.9399464537941928,1.3625149606396594,3.537678003373391,2.3424524696499285,1.5545170569350875,2.0
48.222313415677256,3.6599890848322865,2.897168659518199,1.9010274750703777,3.720458477576125,2.3564430905901634,1.3234487275073443
146.35654938953692,-1.0679629202670866,2.89078620860864,2.0614878988175676,2.635537466716536,1.3570282064864925,2.0
32.462388374624496,-0.8069114855920163,1.2331019811049932,0.649071371922533,2.0307549480917793,1.2521969245415763,2.0
14.158658591075952,4.768623772576328,1.5371508321806449,3.3618527355771137,3.9692749174722675,0.2600248717131013,2.0
50.85830554983793,3.184252384295622,1.968853926642459,2.430413693814536,2.494870406455097,0.0813310254077031,1.8744560272141637
147.95956151316787,-0.745372270843093,0.3625531788018401,1.2363573048470036,1.8125994895185924,0.3055584833017546,2.0
146.68712300192314,0.6063253540078999,0.12401707366625025,3.271387941412036,3.3850810420485384,2.211817956259032,2.0
2.8031692830027297,-1.0918695805137975,3.1463470142418206,0.5066738166478171,2.2787045160734793,3.1884998194322716,2.0
68.27270581901853,4.168976168203036,2.955821009192956,3.683645110992737,1.00974738103944,1.0052841283081593,2.0
32.389790664670386,3.3225493252985974,1.5272600483215104,2.476331104911253,0.7778787020292395,2.1351673097904103,2.0
105.61596067588987,4.835418742433155,2.9061348208607996,2.515968327560887,3.2524811785891528,0.6404917226644429,2.0
111.12190474639499,2.0320341198145027,1.012528325966925,2.512112602240384,3.505709575451334,3.823582283268247,2.0
152.67654131743532,2.6740979459976586,0.79790659132735,2.855037207104975,1.1615018491632778,1.5281175167951213,2.0
3.4303871894002866,4.239938877253671,1.1269252353999635,2.583729698412565,0.34711596351937324,0.20098278509898382,2.0
67.69429159514011,-0.12956041327257273,0.6170185753057797,1.8133291362580684,3.9791305015313245,1.2683928801173368,2.0
137.41670202347873,4.3292706944237,2.6556477165567722,3.3094672861559804,2.4122451606132644,1.2743786444742984,2.0
40.110124595311454,4.544529959412952,3.443722554067742,3.5602021055640733,2.8304683085258953,3.4211229907395575,2.0
14.975151384103551,3.3845670077247894,0.8959347406739218,0.9462501862424393,1.5878923965671259,0.5783407431908527,2.0
64.2159532950667,0.32303991361282947,0.04386207620529525,3.8193364961130873,3.4613815734589455,2.1209646512584026,2.0
138.93504737176022,0.261977545680371,3.318215035172126,0.7328380593752328,3.72076221184182,1.2446955821550247,2.0
74.22301915250368,3.190287313013598,0.11911346314283477,0.0979528452006404,3.8887984038542145,2.251803341196159,2.0
61.325416665153206,1.070294624901424,2.1526116062140614,0.15213450929632266,0.28543830828772876,1.0019845483274343,2.0
89.73323393441645,1.5966029432923627,2.401140811760415,1.5642195939148564,0.778128468287572,2.4068749735135464,2.0
114.42575843894299,0.694992820194293,3.0702719273407464,1.9140651986968313,3.1567621399737993,1.2279445644252158,2.0
151.84826307347387,4.338776096719501,3.1559235124641694,1.137506058804484,3.4764905898468426,0.42200542578886147,2.0
149.66405324921323,3.9598253130553154,2.693232818266887,0.4935557418402885,0.565535347947252,2.4858292131384596,2.0
147.57185731791907,4.74357179771347,1.4314557162701051,1.2337151656429999,1.6690836692616138,1.187283138352516,2.0
129.85100442895668,0.4475908789275329,3.5588026820767205,1.8475325336305337,1.7778268439668752,3.636966188536113,2.0
77.46880120777888,0.9134828288233456,2.94313421317833,0.5883417498807928,0.5033982364910186,1.9811518167076967,2.0
92.45017347133825,3.1514711062202734,0.7182718224093589,3.718286014980179,3.8770186673621074,1.7652407691193188,2.0
126.36058876009112,-0.14810386204803683,0.06714737886038957,0.18468966183113622,3.4969877787227217,1.7272596261639928,2.0
119.69828305752371,-0.7146578013357354,2.5616118406388892,3.2658216941626526,3.7591024895686935,2.4275254849804124,2.0
131.70405526145885,3.039170198541097,2.017675968915552,0.9201450928134296,1.9714507919923747,2.1440080608710153,2.0
131.68474691266306,0.049711519809358506,1.8996350837803853,1.4179715196436256,1.928858551507651,2.071858844261029,2.0
66.51077097530171,2.11152935766205,3.95654327193375,1.6351735189750238,3.6351459093375924,2.6056408454975095,2.0
29.183984764191564,2.959954060053507,3.9048952769011054,3.673412021296225,3.764056437352015,3.4678768639949444,2.0
72.5750319768367,1.6730073989767797,3.224506688344494,1.3497315038507827,3.447154690438407,0.1923183938860138,2.0
104.47016268079966,0.512676922340944,0.37920862354736506,0.9874184980922189,0.7973180094788894,2.8873242004257706,2.0
10.493635204563413,0.42334700244721324,1.7051653981064625,3.6824651463490596,3.5094409013018515,2.8354794619776236,2.0
6.240604881666296,3.532818004409581,3.8228476098755344,1.1522847601096746,2.668590161591876,2.4805108527571207,2.0
9.331339698069536,2.69729120627087,2.5344808042808955,2.2791869629545083,1.352779438806671,1.9289096561456667,2.0
25.147036723438664,3.782931757909939,2.700954285431095,1.121011298150993,1.4348511432722733,2.03296316972913,2.0
145.93860289082807,1.2071904431177316,2.0382411217643384,0.9594565252665008,2.5705734826445994,0.5228063131160221,2.0
98.7745755062453,3.706898854141432,2.033798642410062,1.8855974744430908,1.7997369671180738,2.860114675914681,2.0
58.466365176642604,-0.5446804459020362,2.9994182933684232,2.9223035302055864,0.3256527786808254,3.2721690033907977,2.0
81.24206723511703,2.2936380920930026,0.3034948015037653,0.14836223293337358,2.189444109325268,0.5067011498376477,2.0
120.17654619185956,-0.32716619353974385,3.3380949287288093,3.9621475013464664,0.11338824103187406,3.306757680130758,2.0
68.77929977291643,0.350861642489559,1.2149648683211733,0.024518312929662223,2.4627215146393047,3.9016647292942714,2.0
34.697229078605744,4.264051178176679,1.123552013785055,1.824449361709089,1.377351006148615,1.433276368964001,2.0
47.31871613940005,3.240081234582652,3.8971531108839814,1.2292213428408196,0.9965188724715501,2.7481287251954516,1.5351715553751693
30.800281891567423,1.7213693391535174,0.8541894586231376,3.749162860614476,2.246858096306587,2.6383760249084993,1.7506454022836722
55.7481848881153,3.319396884859108,2.7267734674946498,3.649794359357519,0.10357904316955313,3.347085188347351,2.0
136.6019781302521,1.4896928018199573,0.8249955963055307,1.0167570956566738,0.9406077256062204,1.5706441585515423,2.0
68.81462456594262,1.5093683521209105,3.0751251806901303,1.5764280753913296,0.014577735076631626,1.7872362484992141,2.0
85.00332397863963,2.688464503837901,2.4680263944525365,1.576963137411214,2.760025704492631,1.1197260109141238,2.0
137.07556387401547,-0.46552855433782003,3.47066034758803,3.7898926001332978,3.0542330425511945,3.482443934734106,2.0
108.78093569495523,-0.67656462874361,2.9252966667679416,0.9715773114718731,0.5107834395984128,2.5213417813786982,2.0
121.68233170526432,-0.03605736445262986,0.5195722648342738,2.791333848993183,3.642034431539283,1.296787455580751,2.0
108.08784270909459,1.4418112158072076,3.271302759908319,3.862361414878765,2.6556270543208296,1.6485375716295394,2.0
87.27851136665669,3.039539756841563,3.9624132323025467,1.8930967853346043,1.4083483437119106,2.3329611198346694,2.0
63.46111659564213,-0.7684446762627317,2.7000121638162433,3.816801865701068,3.994087503121901,2.788606125522673,2.0
113.06115187436086,1.2230341366170512,1.6157781231926833,3.359668310310073,0.6854957239397619,1.241270621570429,2.0
111.00778299292047,0.313444534626357,2.230868802707998,1.367705893318658,1.5344134872228574,0.9021505685389632,2.0
26.544329332459604,0.9846873138356407,0.3517580810742533,3.827583564437602,3.4590817903073017,2.0605316647826193,2.0
51.53922758910198,0.5188230066603299,2.3538051729278147,0.6803764685249627,1.588691160037266,1.8672178448811474,2.0
106.75579537297686,1.323598120275006,1.9216268718141523,2.731950818384015,1.1199530009324246,0.18842545807643152,2.0
111.2587022177955,2.4839760994157207,0.062406119031895635,2.1652063189637643,1.9096472214308013,0.4120649591761927,2.0
27.9843388467714,1.1285776937372356,0.7082727521284404,0.6185114240784575,3.0395384810481207,2.104395050863154,2.0
123.42268818442965,-1.0247486862052835,1.9127219470345898,3.6628494337465494,2.228208554649407,0.5753381850442807,2.0
129.78195824843834,-0.5894644189413594,0.09545362566232551,2.3509399107260593,2.6962180146982213,2.6709019597859935,2.0
101.88439837202998,1.5421292617851625,3.1917650579245604,3.8765928375644467,1.9715813666608293,2.690222692940268,2.0
53.83405204431624,2.1318109356005883,1.4933943398599423,2.5337991221200618,3.0412458177891617,0.2772977118723734,2.0
4.169244972813697,0.006998351658567437,1.0144676758008373,3.7326552354285125,3.060034280302128,1.0193759141623016,2.0
24.68772461083279,2.9542987194044574,1.6431906996205141,0.010364312215674687,0.20440590250386403,0.6228727779251289,2.0
54.53993785292747,3.804845842771991,1.7181258747896822,1.9572335486237433,0.36980619043032714,3.0924405188836577,1.4905405879528726
60.36000878855567,2.9784391097862013,0.523101520588555,1.378968893212936,1.0203081162571843,3.9049665470571417,2.0
49.351996720668176,4.065819105950604,2.0504895706365627,0.47237103009458536,3.263306908979496,0.0394552552123395,2.0
32.431180138079284,1.5728568079355032,3.634770589197167,2.506757999950275,1.2140567175552528,1.0182883316305213,1.9713354768328593
153.39253814514203,2.3768568790235114,3.4765716125037764,0.49803418985474757,1.656326335393115,0.9429489323842803,2.0
21.29833412503586,1.5049997271617177,3.2212712629693057,2.497451596293124,1.380276550550743,2.2752989090929576,1.0211616797586496
68.92067339804052,-0.551108827777472,0.18281662887533034,2.7930471891508555,0.3965481750356501,0.7017521744974067,2.0
14.907053722899663,4.451022685811927,0.8150679388761803,1.9725190710973948,2.623728932398558,2.538045917819331,2.0
96.45396844612286,4.561993559273233,3.1555040977771958,0.7945082373909615,2.0396399865976633,0.11397119918780696,2.0
92.85755808041313,0.23393109024403236,1.5927048654596572,0.5924973416831607,1.0478804728676376,3.371707860260879,2.0
152.92954428988668,1.0473731472584231,3.7229404272085933,1.833864531481793,1.3165049300241858,1.2903275580420077,2.0
96.38765684384256,2.9273677097039794,2.1403804194500795,0.4765880790870449,1.2097234966924093,3.339938854470426,2.0
4.761454892756405,4.80156250417961,3.512981707036472,3.6539538685359165,3.6220935828375938,3.1731572407071456,2.0
138.91267609447388,4.76873388781756,2.0846248852638434,0.16159374142100713,2.0089436116746553,1.3290685577514214,2.0
119.44225737695261,-0.49461418119456857,2.7682095249301897,2.85358707100971,3.288141041297548,1.4115969698178397,2.0
148.50826352793314,3.8985630033680856,0.7550286775330708,2.2841087238627464,1.5454302465166645,2.561004956246588,2.0
133.94526644256763,-0.4394078776774464,0.17246353229342315,2.3589769043966724,2.3402231944505827,1.738112016965677,2.0
123.0293250591126,4.6945685061517235,1.4391809059011846,2.551130909859494,0.48278209143355344,2.6170723430565292,2.0
99.82850860787923,0.1764092993103792,2.087602496781094,3.119925012192315,0.7549923849433045,3.9369770409985856,2.0
53.478739456904556,1.0211088782334574,1.8529695238498842,0.9380953017036848,0.4408050634758851,1.7895090462260397,2.0
98.18033615518011,2.129132602003677,3.906176102981884,2.087257999499461,1.53038478698811,3.272936738074195,2.0
72.18227386062455,1.7673123184169466,1.381815860792507,1.4893964921872556,0.7479072066986037,2.1878124329404214,2.0
96.83250034970324,3.284934598702481,1.8729507846735132,0.2989134722418143,1.1376832853616357,2.360087909507582,2.0
109.65503802095049,4.089536648291027,2.6248322877904338,1.2984747226162066,3.5858687729564585,3.559030907198448,2.0
45.461961482342716,3.5413636522412624,1.3709428072063838,1.1293703213859922,1.2047824347753089,2.634686532677871,1.355765501689191
16.852263718448775,4.2299219088692634,3.0815645500237085,2.022730952516169,2.61039364250359,3.380441597625804,2.0
144.21796670507015,2.602733358934977,1.1119813675872887,3.1992798009286885,3.319353257563746,1.7750418934617516,2.0
148.9372252086225,3.1729594681371838,2.1983927607516165,3.8208387578670013,0.22916933324614241,2.553550193320807,2.0
153.9581279644478,2.01782800043237,1.349998843851922,2.2668649603051545,1.9413586064071469,2.451700017039834,2.0
26.23975745346121,3.300930974815472,2.921928811417901,0.8329763624125679,2.5890804068443467,2.8100919507744653,2.0
119.42802256538803,3.993365968627824,0.36478329824361655,2.024420109984039,3.979280863077502,1.383889775634775,2.0
8.614839009278056,2.8302303554380828,1.5140277041779822,2.0443843267767363,1.9164683038759875,2.1602394153184044,2.0
34.27306730603978,-0.8836824999214601,0.03373717213222438,3.3470459941572193,0.5089115050551785,0.23692131082767975,2.0
38.98462428951857,0.5235186498507649,0.13085697653679684,0.9092229777771168,0.614657538389622,2.646637284586318,2.0
46.21157617518823,2.8146067398730064,1.8585719421013458,0.7846313405982173,2.0156495799500833,0.4176373545732295,1.332480796165893
90.78297556588282,0.4957351859454482,1.3213245524978028,0.49813619575914103,3.885791183250901,0.38500403107477954,2.0
35.05541842386535,3.573908229041022,0.10705948872717297,2.0545580886546473,0.4624360089520252,0.45148207429993814,2.0
144.08177683572043,1.8073226706379666,1.8199424896306216,1.7121719259061443,1.8569587096771825,3.558280959124711,2.0
106.60131697793312,0.15837499401856725,1.706056608195924,2.60548325391789,1.9655291248367472,1.3730476507568925,2.0
52.376261351421306,4.240409513350535,0.6596380993872994,2.066483331515733,3.8902756771941167,2.815555245650221,2.0
73.64090135845333,0.5802244911640138,1.6560182164112573,1.0732579809444003,3.0004305137280625,3.3004791994549603,2.0
86.9466496423141,3.298721724549317,3.0002546214364942,1.5729378743225029,3.653583247732838,1.8883773532286812,2.0
49.5003304641278,-0.025886940462513497,0.011472218894735597,0.0027962908214727022,2.232209724937058,2.2255743134035244,2.0
154.14596780983265,4.174438799818107,3.532425173894768,1.2175630138854698,1.96581462657148,2.7999661271206246,2.0
114.87710756377452,4.447939393130113,2.78580639528192,1.8635202623566967,2.5765145812260526,1.2392292157426885,2.0
67.79015984942536,3.3838064098915925,1.2366722271950454,1.999882061668858,0.8360145360303219,2.0759308594857933,2.0
112.74849429143097,3.325653994880158,3.176538496877952,2.4538889627219476,3.2590216794365015,2.4731489174534556,2.0
25.61849088112187,2.7545161041322777,1.060723570867176,3.3305637307430853,2.77568124795535,1.3973123336762532,2.0
127.55484232613199,0.8043932172589927,1.6329517125408692,0.851064842412212,3.591081663851856,0.7600160828102336,2.0
45.93428889647467,1.988404536453027,1.9050337948115175,1.261164277288449,3.3163489024340613,1.4447260993238418,2.0
137.8509171119274,-1.0183219260849485,3.235100901471915,2.5714232204622656,2.7475422181938045,3.8244068920104297,2.0
94.06368001773131,1.825205578317573,2.63088717879525,3.6130448886852866,2.6513196963238848,1.860168540759168,2.0
71.99991142959368,2.147301021791294,2.072647283016577,3.219077440614746,2.6377779381234587,2.9478742235279123,2.0
40.96828693252527,-0.4969068110098971,1.0891406004844475,3.8743098630625736,2.689083167469696,3.0907534971344965,2.0
34.40317825888543,-0.37748400118289904,0.7687755977138773,2.6493509839426412,3.7677086103818613,2.797947073168398,2.0
153.17593105569304,2.7275847266581237,0.01696835003721464,0.5266960282931352,2.8678843599488877,3.4860702852289105,2.0
141.30352380759706,2.2530888143420653,2.647867411864217,3.241919635619076,3.9218574446793797,2.49099763680951,2.0
25.8045259999098,2.7791745202236244,0.5162771979158043,3.3869803055954595,0.6049266613886752,3.119138026711245,2.0
81.66927412273427,3.526582119282674,1.3584052660587407,0.37558246227720904,1.4368924484000845,3.290285887073275,2.0
15.853824297433288,2.4521692206291226,1.1641017201912627,2.237583124267964,0.926404757519574,1.6343285125268547,2.0
46.44341647964345,1.456870796767289,1.794234418453983,1.8613635661926349,1.5473449557048093,1.4265071468099384,2.0
