c,delta_u3,delta_l3,delta_u2,delta_l2,obj_f,feasible
1.5448886765592902,0.0,0.5489951019255886,0.0,1.425180442302162,0.21429758367424911,1
1.5448886765592902,0.0,0.807399408223218,0.0,1.418464372640038,0.20520191515927338,1
1.5448886765592902,0.0,0.8619731627624968,0.547362327319125,1.4233904296703808,0.22390775097392307,1
1.5448886765592902,0.0,0.7229422040077069,0.0,0.9189309477686775,0.2096590490210174,1
1.5448886765592902,0.0,0.41512970410708677,0.0,1.3990633363316531,0.21600736550598282,1
1.5448886765592902,0.0,0.8059772703989083,0.0,0.9545796864627285,0.20499798177527498,1
2.1448886765592903,0.0,1.0151297041070868,0.0,1.4295990894299535,0.3293882290649527,1
1.5448886765592902,0.0,1.0151297041070868,0.0,0.9721739739775541,0.20652435950846676,1
1.5448886765592902,0.3380429441943819,1.0151297041070868,0.0,0.8460205004196657,0.23767004675636255,1
1.5448886765592902,0.3380429441943819,0.41512970410708677,0.0,1.2878235246497136,0.25042910440984123,1
1.674646092107618,0.01573822065798414,0.4235296244179356,0.044138219052917205,0.9900033313409649,0.24766359741706384,1
1.5604848604399235,0.0185577859476682,0.9733555137807286,0.051410021167049555,1.0088992520272666,0.20826016058115496,1
1.5802003107597329,0.04856963377579895,0.8906871195386732,0.008303836017897605,1.1063022428106062,0.21918498494906122,1
2.072220510481011,0.2999278444309418,1.007669214150833,0.026233595891517407,1.238903031493607,0.34921656066751006,1
1.5528199823551823,0.0,1.0151297041070868,0.0,1.1266861337708185,0.21070254726639767,1
1.5448886765592902,0.0,0.9637706029436277,0.0,1.3224122961130447,0.21203989975402326,1
1.5448886765592902,0.0,1.0151297041070868,0.18355866009450725,0.8331437306203839,0.20898071574713917,1
1.5448886765592902,0.0,0.8758701392849848,0.1963721839199016,0.8390709131095226,0.21340111200971473,1
1.5448886765592902,0.0,0.8174926373416926,0.0,0.9937959409557957,0.2071232336457234,1
1.5448886765592902,0.0,0.988815499084715,0.11755653835325452,0.8846921179815177,0.2067054059558857,1
1.5448886765592902,0.0,0.41512970410708677,0.547362327319125,1.4270203361012044,0.23622921422037527,1
1.5448886765592902,0.0,0.7916070060217395,0.0,1.2551670618152326,0.20066385435623466,1
1.5448886765592902,0.0,0.4794348122729273,0.0,1.4051586889640655,0.20912217940529246,1
1.5448886765592902,0.0,0.558557527606441,0.547362327319125,1.3435244985160875,0.23120099714388231,1
1.5448886765592902,0.3380429441943819,0.7720491912711575,0.0,1.047412773738277,0.24218609947088648,1
1.5448886765592902,0.0,0.7775805497871243,0.0,1.3796648370844986,0.2027047902454809,1
1.565801743312368,0.016288317565369123,0.7882944345662402,0.5044112256783614,1.2452323987265792,0.23008783979721262,1
